line,schedule,map,en-update,en-reason,es-update,es-reason,hy-update,hy-reason,zh-tw-update,zh-tw-reason,ko-update,ko-reason,ja-update,ja-reason,ru-update,ru-reason,vi-update,vi-reason
55,055_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules. Added one weekday trip northbound in the 8am period.",For improved reliability better reflecting actual travel times and ridership.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos. Y entre semana se sumará un recorrido en dirección norte en la franja de las 8 a.m.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։ Ավելացել է դեպի հյուսիս ուղղությամբ մեկ ուղևորություն աշխատանքային օրերին՝ ժամը 8:00-ի չվացուցակում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։",行車時間調整適用於工作日、週六和週日時刻表；工作日早上 8 點北行增加一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다. 평일 오전 8시대 북행 운행이 1회 증편됩니다.",실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。平日の8時台に、北行きの便を1本追加しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье. Добавлен один рейс по будням в северном направлении в 08:00.","Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока.","Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật. Thêm một chuyến ngày thường đi hướng Bắc vào khung 8 giờ sáng.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách.
60,060_TT_12-14-25.pdf,,Modified three southbound late night trips to end at Artesia Station instead of traveling to Downtown Long Beach following its daytime schedule.,Change made to improve connections at Artesia Station and reflect the A Line is still in operation providing service to Downtown Long Beach.,"Se modificaron tres recorridos nocturnos en dirección sur para que terminen en la Estación Artesia en lugar de continuar hasta el Centro de Long Beach, siguiendo el horario diurno.",Este cambio se realizó para mejorar las conexiones en la Estación Artesia y reflejar que la Línea A continúa funcionando y prestando servicios hacia el Centro de Long Beach.,Փոփոխված դեպի հարավ ուղղությամբ երեք ուշ գիշերային ուղևորությունները կավարտվեն Artesia կայարանում՝ ըստ ցերեկային ժամանակացույցի Long Beach-ի կենտրոն մեկնելու փոխարեն։,"Փոփոխություն է կատարվել՝ Artesia կայարանում կապերը բարելավելու և արտացոլելու համար այն փաստը, որ A երթուղին դեռևս գործում է՝ ծառայություններ մատուցելով դեպի Long Beach-ի կենտրոն։",三班南行深夜班次終點站改為 Artesia Station，不再依日間路線駛往長灘市中心。,此次調整旨在優化 Artesia 站的換乘銜接，同時明確了 A 線仍在運營，並提供前往長灘市中心的客運服務。,"심야 남행 운행 3회가 주간 운행 방식과 달리, 다운타운 Long Beach까지 운행하지 않고 Artesia역에서 종료되도록 조정되었습니다.","Artesia역 환승 편의를 개선하고, A선의 다운타운 Long Beach까지 계속 운행 필요를 반영하기 위한 조정입니다.",深夜の南方面行き 3 便について、昼間ダイヤと同様に Downtown Long Beach まで運行するのではなく、Artesia Station を終点とするよう変更します。,Artesia駅での乗り継ぎを改善し、A Line が引き続き運行してDowntown Long Beach方面へのサービスを提供していることを反映させるための変更です。,"Три ночных рейса в южном направлении теперь завершаются на станции Artesia, а не идут до Downtown Long Beach как по дневному графику.","Изменения внесены для улучшения пересадок на станции Artesia и демонстрации того, что линия A продолжает курсировать в центр Long Beach.","Điều chỉnh 3 chuyến khuya hướng Nam để kết thúc tại Ga Artesia, thay vì tiếp tục đến Downtown Long Beach như lịch chạy ban ngày.","Thay đổi để cải thiện khả năng kết nối tại Ga Artesia và phản ánh rằng Tuyến A vẫn đang hoạt động, cung cấp dịch vụ đến khu vực Downtown Long Beach."
62,062_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
66,066_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
70,070_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
74,074_TT_12-14-25.pdf,,"Formerly Line 106, renumbered to Line 74. Same route, stops and service levels.","Renumbering aligns with Metro’s standard route numbering system. Route path, stops and service levels remain the same.","La antigua Línea 106 fue renumerada como Línea 74. Y mantiene el mismo recorrido, paradas y niveles de servicio.","La renumeración está alineada con el sistema estándar de numeración de recorridos de Metro. No se hicieron cambios en su recorrido, paradas ni niveles de servicio.","Նախկինում 106 Երթուղին, վերահամարակալվել է 74 երթուղի։ Անփոփոխ երթուղի, կանգառներ և սպասարկման մակարդակներ։","Վերահամարակալումը համապատասխանում է Մետրոյի երթուղիների համարակալման ստանդարտ համակարգին: Երթուղին, կանգառները և սպասարկման մակարդակները մնում են անփոփոխ:",原 106 號線更名為 74 號線，路線、停靠站及服務水準維持不變。,更名符合大都會交通局標準路線編號系統。路線、停靠站及服務水準均維持不變。,"기존 106번은 74번으로 번호가 변경됩니다. 노선, 정류장 및 배차 간격은 동일합니다.","메트로의 표준 노선 번호 체계에 맞춰 번호가 변경된 것입니다. 노선, 정류장 및 배차 간격은 동일합니다.",旧 Line 106 を Line 74 に改番しました。経路・停車駅・運行本数はこれまでどおりです。,この番号変更は、メトロの標準ルート番号体系に合わせたものです。経路、停車駅、運行本数はこれまでと同じです。,"Маршрут 106 изменил номер на 74. Путь, остановки и частота обслуживания остаются прежними.","Изменение номеров для соответствия стандартной системе нумерации маршрутов «Metro». Путь, остановки и частота обслуживания остаются прежними.","Trước là Tuyến 106, nay đổi số thành Tuyến 74. Giữ nguyên lộ trình, điểm dừng và tần suất phục vụ.","Việc đổi số tuyến nhằm thống nhất với hệ thống đánh số tuyến tiêu chuẩn của Metro. Vẫn giữ nguyên lộ trình, điểm dừng và tần suất phục vụ."
76,076_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
78,078_TT_12-14-25.pdf,,Travel time adjustments will be made to Saturday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los sábados.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն շաբաթ օրերի չվացուցակում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於週六時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,토요일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,土曜のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления по субботам.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào Thứ Bảy.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
81,081_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules. Reduced one northbound trip in the 8pm period Saturday and Sunday.,For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales y sábados. Y se hará un recorrido menos en dirección norte en la franja de las 8 p.m. los sábados y domingos.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales. Lo que se ahorre se destinará a realizar otras mejoras.",Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։ Ժամը 20:00-ի չվացուցակում դեպի հյուսիս ուղղությամբ կրճատվել է մեկ ուղևորություն շաբաթ և կիրակի օրերին:,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",工作日及週六時刻表將調整行車時間；週六及週日晚上 8 點北行各減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,평일 및 토요일에 운행 시간 조정이 적용됩니다. 토요일과 일요일 오후 8시대 북행 운행이 1회 감편됩니다.,실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日および土曜のダイヤで、所要時間の調整を行います。土曜・日曜の20時台の北行き便を1本減便しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,Скорректировано время отправления в будние дни и по субботам. Убран один рейс в северном направлении в 20:00 в субботу и воскресенье.,"""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. """,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy. Giảm một chuyến đi hướng Bắc lúc khung 8 giờ tối vào Thứ Bảy và Chủ Nhật.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
90,090_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
92,092_TT_12-14-25.pdf,,Adjusted Saturday and Sunday schedules.,For improved reliability better reflecting actual travel times.,Se ajustaron los horarios de los sábados y domingos.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Փոփոխված չվացուցակներ շաբաթ և կիրակի օրերի համար:,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",調整週六及週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,토요일 및 일요일 운행 시간이 조정되었습니다.,실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,土曜・日曜のダイヤを調整しました。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления по субботам и воскресеньям.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Điều chỉnh lịch chạy Thứ Bảy và Chủ Nhật.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
93,093_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 정확하게 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
102,102_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
105,105_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules. Reduced one northbound trip in the 5am period.",For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos. Y se hará un recorrido menos en dirección norte en la franja de las 5 a.m.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales. Lo que se ahorre se destinará a realizar otras mejoras.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։ Ժամը 5:00-ի չվացուցակում դեպի հյուսիս ուղղությամբ կրճատվել է մեկ ուղևորություն:","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",行車時間調整適用於工作日、週六和週日時刻表；清晨 5 點北行減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다. 평일 오전 5시대 북행 운행이 1회 감편됩니다.",실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。5時台の北行き便を1本減便しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье. Убран один рейс в северном направлении в 05:00.","""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. ""","Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật. Giảm một chuyến hướng Bắc trong khung 5 giờ sáng.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
106,,,"Line 106 renumbered to Line 74. Same route, stops and service levels.","Renumbering aligns with Metro’s standard route numbering system. Route path, stops and service levels remain the same.","La Línea 106 fue renumerada como Línea 74. Y mantiene el mismo recorrido, paradas y niveles de servicio.","La renumeración está alineada con el sistema estándar de numeración de recorridos de Metro. No se hicieron cambios en su recorrido, paradas ni niveles de servicio.","106 Երթուղին վերահամարակալվել է 74 երթուղի։ Անփոփոխ երթուղի, կանգառներ և սպասարկման մակարդակներ։","Վերահամարակալումը համապատասխանում է Մետրոյի երթուղիների համարակալման ստանդարտ համակարգին: Երթուղին, կանգառները և սպասարկման մակարդակները մնում են անփոփոխ:",原 106 號線重新編號為 74 號線。 相同的路線、站點和服務水準。,更名符合大都會交通局標準路線編號系統；路線、停靠站及服務水準均維持不變。,"106번은 74번으로 번호가 변경됩니다. 노선, 정류장 및 배차 간격은 동일합니다.","메트로의 표준 노선 번호 체계에 맞춘 것입니다. 노선, 정류장 및 배차 간격은 동일합니다.",Line 106 を Line 74 に改番しました。経路・停車駅・運行本数はこれまでどおりです。,この番号変更は、メトロの標準ルート番号体系に合わせたものです。経路、停車駅、運行本数はこれまでと同じです。,"Маршрут 106 изменил номер на 74. Путь, остановки и частота обслуживания остаются прежними.","Изменение номеров для соответствия стандартной системе нумерации маршрутов «Metro». Путь, остановки и частота обслуживания остаются прежними.","Tuyến 106 được đổi số thành Tuyến 74. Giữ nguyên lộ trình, điểm dừng và tần suất phục vụ.","Việc đổi số tuyến nhằm thống nhất với hệ thống đánh số tuyến tiêu chuẩn của Metro. Vẫn giữ nguyên lộ trình, điểm dừng và tần suất phục vụ."
108,108_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules. Reduced one eastbound trip in the 4am period and one westbound trip in the 4pm period weekday.",For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos. Y entre semana se hará un recorrido menos en dirección este en la franja de las 4 a.m. y otro en dirección oeste en la de las 4 p. m.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales. Lo que se ahorre se destinará a realizar otras mejoras.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում: Ժամը 4:00-ի չվացուցակում դեպի արևելք և ժամը 16:00-ի չվացուցակում դեպի արևմուտք ուղղություններով կրճատվել են մեկական ուղևորություն աշխատանքային օրերին:","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",行車時間調整適用於工作日、週六和週日時刻表；工作日淩晨 4 點東行減少一班次，下午 4 點西行減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다. 평일 오전 4시대 동행 운행이 1회, 오후 4시대 서행 운행이 1회 감편됩니다.",실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。平日の4時台の東行き便を1本、16時台の西行き便を1本減便しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье. Убран один рейс в восточном направлении в 04:00 и один рейс в западном направлении в 16:00.","""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. ""","Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật. Giảm một chuyến hướng Đông trong khung 4 giờ sáng và một chuyến hướng Tây trong khung 4 giờ chiều ngày thường.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
110,110_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
115,115_TT_12-14-25.pdf,,Change school trip to end at Manchester/Gulana.,To accommodate construction work.,Se hicieron cambios en el recorrido del servicio de transporte escolar para que terminara en Manchester/Gulana.,Para adaptarnos a los trabajos de construcción.,Փոփոխվել է դպրոցի երթուղին և ավարտվելու է Manchester/Gulana-ում:,Շինարարական աշխատանքների հետ հարմարեցնելու համար։,學校專車終點站改為 Manchester/Gulana。,配合施工工程調整。,학교 시간대 운행이 Manchester/Gulana에서 종료되도록 조정됩니다.,도로 공사를 반영한 조정입니다.,スクール便（学校向け運行）の終点を Manchester/Gulanaに変更します。,工事に対応するため。,Маршрут школьного рейса будет заканчиваться на Manchester/Gulana.,В связи со строительными работами.,Điều chỉnh chuyến đưa đón học sinh để kết thúc tại Manchester/Gulana.,Để đáp ứng công tác xây dựng.
